# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Age (in Myrs), $t$    
  -9.506540333533858e+03  1.009969745476914e+00 -1.756964200644665e+00  3.819954191725614e+03
  -9.506288532965182e+03  1.009935983849516e+00 -1.756962557029769e+00  3.821509684452654e+03
  -9.506288532965182e+03  1.009935983849516e+00 -1.756962557029769e+00  3.821509684452654e+03
  -9.506288532965182e+03  1.009935983849516e+00 -1.756962557029769e+00  3.821509684452654e+03
  -9.506708279795399e+03  1.009896927827601e+00 -1.756962074121435e+00  3.823436432260062e+03
  -9.506708279795399e+03  1.009896927827601e+00 -1.756962074121435e+00  3.823436432260062e+03
  -9.506708279795399e+03  1.009896927827601e+00 -1.756962074121435e+00  3.823436432260062e+03
  -9.958579793097042e+03  1.021361861504795e+00 -1.768103733382336e+00  3.236007711085514e+03
  -9.944812869754631e+03  1.020929724735814e+00 -1.768662010576035e+00  3.251780879722814e+03
  -9.944812869754631e+03  1.020929724735814e+00 -1.768662010576035e+00  3.251780879722814e+03
  -9.634603461920811e+03  1.017135995083983e+00 -1.758093543825933e+00  3.485830567181117e+03
  -9.634603461920811e+03  1.017135995083983e+00 -1.758093543825933e+00  3.485830567181117e+03
  -9.634603461920811e+03  1.017135995083983e+00 -1.758093543825933e+00  3.485830567181117e+03
  -9.634603461920811e+03  1.017135995083983e+00 -1.758093543825933e+00  3.485830567181117e+03
  -9.634603461920811e+03  1.017135995083983e+00 -1.758093543825933e+00  3.485830567181117e+03
  -9.634603461920811e+03  1.017135995083983e+00 -1.758093543825933e+00  3.485830567181117e+03
  -1.000000000000000e+300  1.019751324882909e+00 -1.624062122005093e+00  4.204361584968447e+03
  -1.000000000000000e+300  1.025011864170600e+00 -1.611225704551960e+00  4.029280957058839e+03
  -1.000000000000000e+300  1.024006488471507e+00 -1.665502649198576e+00  3.744738490218097e+03
  -1.000000000000000e+300  1.026055089054442e+00 -1.604354708083991e+00  4.026403163752776e+03
  -1.000000000000000e+300  1.026055089054442e+00 -1.604354708083991e+00  4.026403163752776e+03
  -1.000000000000000e+300  1.026055089054442e+00 -1.604354708083991e+00  4.026403163752776e+03
  -1.011426325935441e+04  1.020144617460349e+00 -1.770763757391917e+00  3.275054497565236e+03
  -9.852904976012109e+03  1.020586459910891e+00 -1.765268152564179e+00  3.288964504314534e+03
  -9.789270421294204e+03  1.020201761808719e+00 -1.763771793612357e+00  3.314727966770236e+03
  -9.789270421294204e+03  1.020201761808719e+00 -1.763771793612357e+00  3.314727966770236e+03
  -9.738481628957610e+03  1.020450014565919e+00 -1.762153896067419e+00  3.313919754574118e+03
  -9.739227950866625e+03  1.019308929336678e+00 -1.762591231589001e+00  3.361436540427304e+03
  -9.739227950866625e+03  1.019308929336678e+00 -1.762591231589001e+00  3.361436540427304e+03
  -9.724191012999310e+03  1.018402246366029e+00 -1.762663516526451e+00  3.400582640972248e+03
  -9.724191012999310e+03  1.018402246366029e+00 -1.762663516526451e+00  3.400582640972248e+03
  -9.724191012999310e+03  1.018402246366029e+00 -1.762663516526451e+00  3.400582640972248e+03
  -9.692161306357104e+03  1.019364476987895e+00 -1.761278831976167e+00  3.367058536893588e+03
  -9.675289713033650e+03  1.019103065357117e+00 -1.760770608619552e+00  3.381982098588904e+03
  -9.663685298885048e+03  1.019140299272534e+00 -1.760410145778847e+00  3.382559224102302e+03
  -9.619713821658228e+03  1.018405204700661e+00 -1.759146117820934e+00  3.423493637145797e+03
  -9.619713821658228e+03  1.018405204700661e+00 -1.759146117820934e+00  3.423493637145797e+03
  -9.609428765998562e+03  1.018532375330931e+00 -1.758794865998006e+00  3.419971827348696e+03
  -9.609428765998562e+03  1.018532375330931e+00 -1.758794865998006e+00  3.419971827348696e+03
  -9.609428765998562e+03  1.018532375330931e+00 -1.758794865998006e+00  3.419971827348696e+03
  -9.609428765998562e+03  1.018532375330931e+00 -1.758794865998006e+00  3.419971827348696e+03
  -9.605518161974853e+03  1.018563124012237e+00 -1.758671691478065e+00  3.419338523503441e+03
  -9.605518161974853e+03  1.018563124012237e+00 -1.758671691478065e+00  3.419338523503441e+03
  -9.605518161974853e+03  1.018563124012237e+00 -1.758671691478065e+00  3.419338523503441e+03
  -9.605518161974853e+03  1.018563124012237e+00 -1.758671691478065e+00  3.419338523503441e+03
  -9.605518161974853e+03  1.018563124012237e+00 -1.758671691478065e+00  3.419338523503441e+03
  -9.597955964290306e+03  1.017953894441340e+00 -1.758454313369882e+00  3.448275397456653e+03
  -9.588885405377914e+03  1.017366896373805e+00 -1.758155335051449e+00  3.476768668185422e+03
  -9.579596394129734e+03  1.016697920625325e+00 -1.757966824945107e+00  3.508177036127604e+03
  -9.580606106752688e+03  1.014187696326677e+00 -1.758463360245103e+00  3.617625029659959e+03
  -9.580606106752688e+03  1.014187696326677e+00 -1.758463360245103e+00  3.617625029659959e+03
  -9.580606106752688e+03  1.014187696326677e+00 -1.758463360245103e+00  3.617625029659959e+03
  -9.580606106752688e+03  1.014187696326677e+00 -1.758463360245103e+00  3.617625029659959e+03
  -9.580606106752688e+03  1.014187696326677e+00 -1.758463360245103e+00  3.617625029659959e+03
  -9.569760534617159e+03  1.014958197380650e+00 -1.758103690598412e+00  3.585258357621376e+03
  -9.570933250309810e+03  1.014344900089215e+00 -1.758122790023861e+00  3.612734849096645e+03
  -9.567412011244222e+03  1.015404826433797e+00 -1.757939477591268e+00  3.566107928852494e+03
  -9.569648851701206e+03  1.014780952386243e+00 -1.758062822640629e+00  3.593446816762657e+03
  -9.569648851701206e+03  1.014780952386243e+00 -1.758062822640629e+00  3.593446816762657e+03
  -9.569648851701206e+03  1.014780952386243e+00 -1.758062822640629e+00  3.593446816762657e+03
  -9.564135983981556e+03  1.014692284637792e+00 -1.757905242089775e+00  3.598503964470248e+03
  -9.564135983981556e+03  1.014692284637792e+00 -1.757905242089775e+00  3.598503964470248e+03
  -9.563445788964509e+03  1.015063439388295e+00 -1.757866332808841e+00  3.582028446723550e+03
  -9.546413638200856e+03  1.016275777227685e+00 -1.757104192107554e+00  3.532542874826911e+03
  -9.546413638200856e+03  1.016275777227685e+00 -1.757104192107554e+00  3.532542874826911e+03
  -9.546413638200856e+03  1.016275777227685e+00 -1.757104192107554e+00  3.532542874826911e+03
  -9.546413638200856e+03  1.016275777227685e+00 -1.757104192107554e+00  3.532542874826911e+03
  -9.546413638200856e+03  1.016275777227685e+00 -1.757104192107554e+00  3.532542874826911e+03
  -9.544782695568612e+03  1.015884548036434e+00 -1.757123637345744e+00  3.550115239885533e+03
  -9.544782695568612e+03  1.015884548036434e+00 -1.757123637345744e+00  3.550115239885533e+03
  -9.544782695568612e+03  1.015884548036434e+00 -1.757123637345744e+00  3.550115239885533e+03
  -9.539412972120341e+03  1.015187228485183e+00 -1.757096556484834e+00  3.581737902221886e+03
  -9.539412972120341e+03  1.015187228485183e+00 -1.757096556484834e+00  3.581737902221886e+03
  -9.539412972120341e+03  1.015187228485183e+00 -1.757096556484834e+00  3.581737902221886e+03
  -9.539412972120341e+03  1.015187228485183e+00 -1.757096556484834e+00  3.581737902221886e+03
  -9.539412972120341e+03  1.015187228485183e+00 -1.757096556484834e+00  3.581737902221886e+03
  -9.539044921634666e+03  1.015268623786196e+00 -1.757062752459559e+00  3.578305245711260e+03
  -9.538574834565674e+03  1.015205879652036e+00 -1.757061145792416e+00  3.581144696914552e+03
  -9.538574834565674e+03  1.015205879652036e+00 -1.757061145792416e+00  3.581144696914552e+03
  -9.538574834565674e+03  1.015205879652036e+00 -1.757061145792416e+00  3.581144696914552e+03
  -9.538574834565674e+03  1.015205879652036e+00 -1.757061145792416e+00  3.581144696914552e+03
  -9.538574834565674e+03  1.015205879652036e+00 -1.757061145792416e+00  3.581144696914552e+03
  -9.537632986643875e+03  1.015138400179696e+00 -1.757044692542098e+00  3.584291376333158e+03
  -9.537632986643875e+03  1.015138400179696e+00 -1.757044692542098e+00  3.584291376333158e+03
  -9.532264605252827e+03  1.014209104714761e+00 -1.757018696229016e+00  3.626369766325529e+03
  -9.532264605252827e+03  1.014209104714761e+00 -1.757018696229016e+00  3.626369766325529e+03
  -9.532264605252827e+03  1.014209104714761e+00 -1.757018696229016e+00  3.626369766325529e+03
  -9.532264605252827e+03  1.014209104714761e+00 -1.757018696229016e+00  3.626369766325529e+03
  -9.531351672615430e+03  1.013988397572649e+00 -1.757038927569177e+00  3.636290169791981e+03
  -9.529366655895257e+03  1.013581044159650e+00 -1.757055262958611e+00  3.654726443490890e+03
  -9.529366655895257e+03  1.013581044159650e+00 -1.757055262958611e+00  3.654726443490890e+03
  -9.528710718940209e+03  1.013272652889225e+00 -1.757088515718481e+00  3.668488226453881e+03
  -9.528710718940209e+03  1.013272652889225e+00 -1.757088515718481e+00  3.668488226453881e+03
  -9.524929151164373e+03  1.012351861400485e+00 -1.757115434228930e+00  3.710077520648003e+03
  -9.524929151164373e+03  1.012351861400485e+00 -1.757115434228930e+00  3.710077520648003e+03
  -9.524929151164373e+03  1.012351861400485e+00 -1.757115434228930e+00  3.710077520648003e+03
  -9.524405160187116e+03  1.012351886664680e+00 -1.757090752697331e+00  3.710219486754369e+03
  -9.522542447671198e+03  1.011790308929214e+00 -1.757117448546379e+00  3.735561858294188e+03
  -9.521342473806069e+03  1.010458100717023e+00 -1.757198685716243e+00  3.795558947574787e+03
  -9.521342473806069e+03  1.010458100717023e+00 -1.757198685716243e+00  3.795558947574787e+03
  -9.519060047544410e+03  1.010473679593210e+00 -1.757140709958701e+00  3.795256367129139e+03
  -9.519060047544410e+03  1.010473679593210e+00 -1.757140709958701e+00  3.795256367129139e+03
  -9.519261584438605e+03  1.010399731416830e+00 -1.757140077514546e+00  3.798607866260381e+03
  -9.519322095734335e+03  1.010327861395202e+00 -1.757142400174192e+00  3.801855221491226e+03
  -9.519322095734335e+03  1.010327861395202e+00 -1.757142400174192e+00  3.801855221491226e+03
  -9.519322095734335e+03  1.010327861395202e+00 -1.757142400174192e+00  3.801855221491226e+03
  -9.519322095734335e+03  1.010327861395202e+00 -1.757142400174192e+00  3.801855221491226e+03
  -9.519322095734335e+03  1.010327861395202e+00 -1.757142400174192e+00  3.801855221491226e+03
  -9.519322095734335e+03  1.010327861395202e+00 -1.757142400174192e+00  3.801855221491226e+03
  -9.515568605271914e+03  1.010673510578997e+00 -1.757074052568081e+00  3.786707652398705e+03
  -9.513654967235199e+03  1.010334587337311e+00 -1.757083808605271e+00  3.802114556634227e+03
  -9.514443788139170e+03  1.010691411627858e+00 -1.757066111818708e+00  3.786004923673450e+03
  -9.514440041733658e+03  1.010690484671630e+00 -1.757066204039415e+00  3.786046663448765e+03
  -9.514368201108908e+03  1.010734824736583e+00 -1.757061306148094e+00  3.784070120987575e+03
  -9.514368201108908e+03  1.010734824736583e+00 -1.757061306148094e+00  3.784070120987575e+03
  -9.514368201108908e+03  1.010734824736583e+00 -1.757061306148094e+00  3.784070120987575e+03
  -9.514323559178121e+03  1.010765784003768e+00 -1.757057886326175e+00  3.782690052955988e+03
  -9.514340071494789e+03  1.010764769525363e+00 -1.757058934107300e+00  3.782730051682616e+03
  -9.514340071494789e+03  1.010764769525363e+00 -1.757058934107300e+00  3.782730051682616e+03
  -9.514304138860876e+03  1.010834872286131e+00 -1.757043271887919e+00  3.779634960143028e+03
  -9.514304138860876e+03  1.010834872286131e+00 -1.757043271887919e+00  3.779634960143028e+03
  -9.514304138860876e+03  1.010834872286131e+00 -1.757043271887919e+00  3.779634960143028e+03
  -9.514441039455836e+03  1.010761176827890e+00 -1.757027642201111e+00  3.783031864606588e+03
  -9.514244096170862e+03  1.010739144799889e+00 -1.757025693855421e+00  3.784049858404611e+03
  -9.515787390808937e+03  1.010532187103866e+00 -1.756983048318965e+00  3.793590450326383e+03
  -9.516641352422339e+03  1.010522168559280e+00 -1.756984074248621e+00  3.794010099147584e+03
  -9.516641352422339e+03  1.010522168559280e+00 -1.756984074248621e+00  3.794010099147584e+03
  -9.514904405026513e+03  1.010596890128902e+00 -1.757019350045766e+00  3.790493191291481e+03
  -9.515210185409534e+03  1.010429646040472e+00 -1.757034025277509e+00  3.797986477411581e+03
  -9.515210185409534e+03  1.010429646040472e+00 -1.757034025277509e+00  3.797986477411581e+03
  -9.515210185409534e+03  1.010429646040472e+00 -1.757034025277509e+00  3.797986477411581e+03
  -9.513372997258748e+03  1.010367207997336e+00 -1.757017088923257e+00  3.800988532692642e+03
  -9.513328916845378e+03  1.010360255159115e+00 -1.757016574808187e+00  3.801308541671604e+03
  -9.517448262141073e+03  1.010490235135745e+00 -1.757052905692252e+00  3.795047850624707e+03
  -9.517448262141073e+03  1.010490235135745e+00 -1.757052905692252e+00  3.795047850624707e+03
  -9.517448262141073e+03  1.010490235135745e+00 -1.757052905692252e+00  3.795047850624707e+03
  -9.515352464343236e+03  1.010465742671462e+00 -1.757049707430419e+00  3.796259181692017e+03
  -9.515066961534048e+03  1.010462054182866e+00 -1.757049225782179e+00  3.796441604366001e+03
  -9.513991535494137e+03  1.010474716356682e+00 -1.757041213914355e+00  3.795960636199767e+03
  -9.513451910763113e+03  1.010557928418350e+00 -1.757026499168024e+00  3.792294342262558e+03
  -9.513566168657773e+03  1.010566687341902e+00 -1.757025095862979e+00  3.791898313851785e+03
  -9.513259998752681e+03  1.010566548100270e+00 -1.757021390823124e+00  3.791940145471812e+03
  -9.513246405708314e+03  1.010556904708341e+00 -1.757022253809522e+00  3.792373271417588e+03
  -9.513246405708314e+03  1.010556904708341e+00 -1.757022253809522e+00  3.792373271417588e+03
  -9.509880926046886e+03  1.010312351442868e+00 -1.757016132141611e+00  3.803711328894051e+03
  -9.509635067067253e+03  1.010383141705662e+00 -1.757003837542053e+00  3.800603008452174e+03
  -9.509476585574897e+03  1.010374559213657e+00 -1.757001912298374e+00  3.801017972605538e+03
  -9.510410209427373e+03  1.010605649569275e+00 -1.756992998027566e+00  3.790544873209595e+03
  -9.510883342709902e+03  1.010670851049886e+00 -1.757003497149588e+00  3.787601303601691e+03
  -9.511904467505634e+03  1.010712183278724e+00 -1.757029914986702e+00  3.785485969935283e+03
  -9.511904467505634e+03  1.010712183278724e+00 -1.757029914986702e+00  3.785485969935283e+03
  -9.511904467505634e+03  1.010712183278724e+00 -1.757029914986702e+00  3.785485969935283e+03
  -9.513270778013408e+03  1.010816820643297e+00 -1.757055156863679e+00  3.780525682153105e+03
  -9.512111787233031e+03  1.010655915276141e+00 -1.757042398762041e+00  3.787930959849775e+03
  -9.513052567316290e+03  1.010781990071170e+00 -1.757047769803918e+00  3.782127083215344e+03
  -9.512585482337314e+03  1.010669351594803e+00 -1.757055568498467e+00  3.787228359749208e+03
  -9.512875821533175e+03  1.010726743063059e+00 -1.757053099106682e+00  3.784617108426967e+03
  -9.512875821533175e+03  1.010726743063059e+00 -1.757053099106682e+00  3.784617108426967e+03
  -9.513479436398567e+03  1.010790966675583e+00 -1.757061515470385e+00  3.781631371997559e+03
  -9.513479436398567e+03  1.010790966675583e+00 -1.757061515470385e+00  3.781631371997559e+03
  -9.512349159304469e+03  1.010669918209931e+00 -1.757041842772164e+00  3.787264745823411e+03
  -9.512349159304469e+03  1.010669918209931e+00 -1.757041842772164e+00  3.787264745823411e+03
  -9.511597700248733e+03  1.010588034790804e+00 -1.757024809775635e+00  3.791084965263186e+03
  -9.511405164197153e+03  1.010605604565308e+00 -1.757012010705591e+00  3.790357794628298e+03
  -9.511405164197153e+03  1.010605604565308e+00 -1.757012010705591e+00  3.790357794628298e+03
  -9.511405164197153e+03  1.010605604565308e+00 -1.757012010705591e+00  3.790357794628298e+03
  -9.509672091196146e+03  1.010647477647467e+00 -1.756966589175648e+00  3.788904415785759e+03
  -9.509672091196146e+03  1.010647477647467e+00 -1.756966589175648e+00  3.788904415785759e+03
  -9.509672091196146e+03  1.010647477647467e+00 -1.756966589175648e+00  3.788904415785759e+03
  -9.509672091196146e+03  1.010647477647467e+00 -1.756966589175648e+00  3.788904415785759e+03
  -9.510638417291568e+03  1.010401351857355e+00 -1.757041396763186e+00  3.799649939879469e+03
  -9.510884192248863e+03  1.010306431872629e+00 -1.757064032543337e+00  3.803851448881740e+03
  -9.510160475493412e+03  1.010253837611396e+00 -1.757047999045118e+00  3.806361166240133e+03
  -9.510033482614750e+03  1.010240573064655e+00 -1.757045636659046e+00  3.806984400062167e+03
  -9.510033482614750e+03  1.010240573064655e+00 -1.757045636659046e+00  3.806984400062167e+03
  -9.510917187193500e+03  1.010214317630037e+00 -1.757070607842265e+00  3.808064762605226e+03
  -9.509339291544806e+03  1.010147944169880e+00 -1.757043424988384e+00  3.811174000647317e+03
  -9.509339291544806e+03  1.010147944169880e+00 -1.757043424988384e+00  3.811174000647317e+03
  -9.509358084419253e+03  1.010149561032269e+00 -1.757043834328417e+00  3.811096157945075e+03
  -9.508845584244587e+03  1.010114212012657e+00 -1.757033109087085e+00  3.812768386441285e+03
  -9.508944698390389e+03  1.010066522880120e+00 -1.757042326714372e+00  3.814924943688542e+03
  -9.508185404325675e+03  1.010047331943317e+00 -1.757022222055889e+00  3.815858460216042e+03
  -9.509104265470047e+03  1.010074300796156e+00 -1.757032943027574e+00  3.814458121599944e+03
