# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$
  -4.587160831739335e+02  1.450198077299566e+00 -1.486073176374094e+00  1.848715494757933e-01
  -4.587160831739335e+02  1.450198077299566e+00 -1.486073176374094e+00  1.848715494757933e-01
  -4.587160831739335e+02  1.450198077299566e+00 -1.486073176374094e+00  1.848715494757933e-01
  -4.590317433994698e+02  1.450074663816685e+00 -1.484355911412769e+00  1.848590825433342e-01
  -4.580405726057280e+02  1.450326318805478e+00 -1.482739406567568e+00  1.848600719245451e-01
  -4.597121021927718e+02  1.451115778452086e+00 -1.480233846846718e+00  1.848713087947405e-01
  -4.592387644668930e+02  1.451234003237960e+00 -1.481832596711910e+00  1.848839966155610e-01
  -4.577877744746744e+02  1.450570668308983e+00 -1.481890861309991e+00  1.848629747815712e-01
  -4.575288987315074e+02  1.450487623655839e+00 -1.480751381485158e+00  1.848544157739581e-01
  -4.575288987315074e+02  1.450487623655839e+00 -1.480751381485158e+00  1.848544157739581e-01
  -4.575288987315074e+02  1.450487623655839e+00 -1.480751381485158e+00  1.848544157739581e-01
  -4.575288987315074e+02  1.450487623655839e+00 -1.480751381485158e+00  1.848544157739581e-01
  -4.575288987315074e+02  1.450487623655839e+00 -1.480751381485158e+00  1.848544157739581e-01
  -4.575288987315074e+02  1.450487623655839e+00 -1.480751381485158e+00  1.848544157739581e-01
  -4.575288987315074e+02  1.450487623655839e+00 -1.480751381485158e+00  1.848544157739581e-01
  -4.575288987315074e+02  1.450487623655839e+00 -1.480751381485158e+00  1.848544157739581e-01
  -4.577148347864315e+02  1.450556566080227e+00 -1.480390165168765e+00  1.848544044411318e-01
  -4.577148347864315e+02  1.450556566080227e+00 -1.480390165168765e+00  1.848544044411318e-01
  -4.579673758493008e+02  1.450716522316874e+00 -1.482149685930171e+00  1.848690926730401e-01
  -4.579673758493008e+02  1.450716522316874e+00 -1.482149685930171e+00  1.848690926730401e-01
  -4.577953991696621e+02  1.450545102017893e+00 -1.481839743254552e+00  1.848617311412483e-01
  -4.577953991696621e+02  1.450545102017893e+00 -1.481839743254552e+00  1.848617311412483e-01
  -4.577953991696621e+02  1.450545102017893e+00 -1.481839743254552e+00  1.848617311412483e-01
  -4.577953991696621e+02  1.450545102017893e+00 -1.481839743254552e+00  1.848617311412483e-01
  -4.577953991696621e+02  1.450545102017893e+00 -1.481839743254552e+00  1.848617311412483e-01
  -4.577953991696621e+02  1.450545102017893e+00 -1.481839743254552e+00  1.848617311412483e-01
  -4.577953991696621e+02  1.450545102017893e+00 -1.481839743254552e+00  1.848617311412483e-01
  -4.577953991696621e+02  1.450545102017893e+00 -1.481839743254552e+00  1.848617311412483e-01
  -4.577953991696621e+02  1.450545102017893e+00 -1.481839743254552e+00  1.848617311412483e-01
  -4.599406645696606e+02  1.446782475851722e+00 -1.483907003714908e+00  1.847512187963221e-01
  -4.599406645696606e+02  1.446782475851722e+00 -1.483907003714908e+00  1.847512187963221e-01
  -4.603251744682823e+02  1.445349866572267e+00 -1.483020939961989e+00  1.846993629852474e-01
  -4.603251744682823e+02  1.445349866572267e+00 -1.483020939961989e+00  1.846993629852474e-01
  -4.599697253481012e+02  1.446933671955615e+00 -1.483715200229730e+00  1.847555176797880e-01
  -4.590845153870917e+02  1.447827856020888e+00 -1.482660210879690e+00  1.847787702955470e-01
  -4.593067485782979e+02  1.447593842653442e+00 -1.482972320913641e+00  1.847728564872599e-01
  -4.611926489065903e+02  1.444716696834492e+00 -1.481015197775088e+00  1.846682279639012e-01
  -4.611926489065903e+02  1.444716696834492e+00 -1.481015197775088e+00  1.846682279639012e-01
  -4.584102355422839e+02  1.447874042449870e+00 -1.480363705443653e+00  1.847697380476337e-01
  -4.584102355422839e+02  1.447874042449870e+00 -1.480363705443653e+00  1.847697380476337e-01
  -4.582023938362836e+02  1.448279681587620e+00 -1.480343885468760e+00  1.847824192879678e-01
  -4.582023938362836e+02  1.448279681587620e+00 -1.480343885468760e+00  1.847824192879678e-01
  -4.582023938362836e+02  1.448279681587620e+00 -1.480343885468760e+00  1.847824192879678e-01
  -4.582508387824751e+02  1.448192933310646e+00 -1.480363629679201e+00  1.847797616811258e-01
  -4.582508387824751e+02  1.448192933310646e+00 -1.480363629679201e+00  1.847797616811258e-01
  -4.582088367108503e+02  1.447485403582611e+00 -1.479562649883273e+00  1.847522471421637e-01
  -4.580115429536992e+02  1.448217773737209e+00 -1.479873736645793e+00  1.847780784838660e-01
  -4.578570520737516e+02  1.449138992018182e+00 -1.480625538455911e+00  1.848104930175277e-01
  -4.578570520737516e+02  1.449138992018182e+00 -1.480625538455911e+00  1.848104930175277e-01
  -4.583750164974741e+02  1.448326756502509e+00 -1.481255454653054e+00  1.847878468830579e-01
  -4.583750164974741e+02  1.448326756502509e+00 -1.481255454653054e+00  1.847878468830579e-01
  -4.592363521166579e+02  1.447160679055337e+00 -1.482159787272009e+00  1.847553351962858e-01
  -4.592913722597936e+02  1.447351139290757e+00 -1.482215201089112e+00  1.847619013723437e-01
  -4.606040741350386e+02  1.461049915139419e+00 -1.479351597348350e+00  1.852027891859024e-01
  -4.606040741350386e+02  1.461049915139419e+00 -1.479351597348350e+00  1.852027891859024e-01
  -4.606040741350386e+02  1.461049915139419e+00 -1.479351597348350e+00  1.852027891859024e-01
  -4.606040741350386e+02  1.461049915139419e+00 -1.479351597348350e+00  1.852027891859024e-01
  -4.606040741350386e+02  1.461049915139419e+00 -1.479351597348350e+00  1.852027891859024e-01
  -4.606040741350386e+02  1.461049915139419e+00 -1.479351597348350e+00  1.852027891859024e-01
  -4.601910534253557e+02  1.467820878481270e+00 -1.479463519505306e+00  1.854280423937744e-01
  -4.601910534253557e+02  1.467820878481270e+00 -1.479463519505306e+00  1.854280423937744e-01
  -4.601910534253557e+02  1.467820878481270e+00 -1.479463519505306e+00  1.854280423937744e-01
  -4.600877690945343e+02  1.451721977117261e+00 -1.483654534365811e+00  1.849144649643011e-01
  -4.600877690945343e+02  1.451721977117261e+00 -1.483654534365811e+00  1.849144649643011e-01
  -4.600877690945343e+02  1.451721977117261e+00 -1.483654534365811e+00  1.849144649643011e-01
  -4.600877690945343e+02  1.451721977117261e+00 -1.483654534365811e+00  1.849144649643011e-01
  -4.600494923422243e+02  1.452783116330860e+00 -1.483711204110978e+00  1.849508324385407e-01
  -4.630700212089876e+02  1.444134720643624e+00 -1.485808649488719e+00  1.846706083353115e-01
  -4.577586544286339e+02  1.450508128992720e+00 -1.480210069971281e+00  1.848516522061626e-01
  -4.583497881873711e+02  1.450056698024840e+00 -1.480510130907295e+00  1.848365991169587e-01
  -4.583497881873711e+02  1.450056698024840e+00 -1.480510130907295e+00  1.848365991169587e-01
  -4.596928405220455e+02  1.448808058328994e+00 -1.483450526028127e+00  1.848112523985921e-01
  -4.584908385022529e+02  1.451917837970929e+00 -1.479273052740287e+00  1.848986593379510e-01
  -4.588381387895247e+02  1.452065951363808e+00 -1.480116647751466e+00  1.849045328017362e-01
  -4.588381387895247e+02  1.452065951363808e+00 -1.480116647751466e+00  1.849045328017362e-01
  -4.588939132387031e+02  1.452117479857539e+00 -1.479949189557045e+00  1.849054096073237e-01
  -4.611137402430118e+02  1.457039642562385e+00 -1.487466554608912e+00  1.851107862567767e-01
  -4.600658358242665e+02  1.454854775712085e+00 -1.485128893258095e+00  1.850250381605193e-01
  -4.600092735707973e+02  1.454641989169821e+00 -1.485079148425362e+00  1.850175856081062e-01
  -4.600819169420199e+02  1.443995997659246e+00 -1.479986991667822e+00  1.846411972680190e-01
  -4.600819169420199e+02  1.443995997659246e+00 -1.479986991667822e+00  1.846411972680190e-01
  -4.600819169420199e+02  1.443995997659246e+00 -1.479986991667822e+00  1.846411972680190e-01
  -4.618491067183070e+02  1.438908711553747e+00 -1.479662413174205e+00  1.844710655189482e-01
  -4.620600380836138e+02  1.466720627946899e+00 -1.492647592005255e+00  1.854532825782202e-01
  -4.592215888767429e+02  1.449659443603232e+00 -1.484327746410898e+00  1.848426614839584e-01
  -4.592215888767429e+02  1.449659443603232e+00 -1.484327746410898e+00  1.848426614839584e-01
  -4.592215888767429e+02  1.449659443603232e+00 -1.484327746410898e+00  1.848426614839584e-01
  -4.592215888767429e+02  1.449659443603232e+00 -1.484327746410898e+00  1.848426614839584e-01
  -4.622723823085623e+02  1.450181128115673e+00 -1.486226237899146e+00  1.848674538462633e-01
  -4.585062207533473e+02  1.453492821106467e+00 -1.480345119419153e+00  1.849562605949143e-01
  -4.587584917078541e+02  1.454738557854375e+00 -1.479183990627711e+00  1.849933114927063e-01
  -4.584345317557661e+02  1.453604436954450e+00 -1.479744888611667e+00  1.849571893013382e-01
  -4.584345317557661e+02  1.453604436954450e+00 -1.479744888611667e+00  1.849571893013382e-01
  -4.590064651970517e+02  1.454974967408557e+00 -1.479690053547220e+00  1.850029684183315e-01
  -4.590064651970517e+02  1.454974967408557e+00 -1.479690053547220e+00  1.850029684183315e-01
  -4.590064651970517e+02  1.454974967408557e+00 -1.479690053547220e+00  1.850029684183315e-01
  -4.590237407536827e+02  1.454828613030710e+00 -1.479771604922443e+00  1.849982624895273e-01
  -4.590237407536827e+02  1.454828613030710e+00 -1.479771604922443e+00  1.849982624895273e-01
  -4.588146907168527e+02  1.453946586838881e+00 -1.480957592630055e+00  1.849744854318165e-01
  -4.586332581826301e+02  1.453322047333022e+00 -1.481397082337396e+00  1.849556284008190e-01
  -4.586332581826301e+02  1.453322047333022e+00 -1.481397082337396e+00  1.849556284008190e-01
  -4.586332581826301e+02  1.453322047333022e+00 -1.481397082337396e+00  1.849556284008190e-01
  -4.586332581826301e+02  1.453322047333022e+00 -1.481397082337396e+00  1.849556284008190e-01
  -4.587769541816185e+02  1.453608410922452e+00 -1.481486576730741e+00  1.849656348956783e-01
  -4.588334083580631e+02  1.453748672469843e+00 -1.481573974857577e+00  1.849708925452063e-01
  -4.585591717147556e+02  1.452600790169491e+00 -1.481605237540725e+00  1.849328423416320e-01
  -4.613575186171600e+02  1.449057691267413e+00 -1.481971502116010e+00  1.848172568722692e-01
  -4.634171829960543e+02  1.457712271891137e+00 -1.497412387487153e+00  1.851777911578218e-01
  -4.634171829960543e+02  1.457712271891137e+00 -1.497412387487153e+00  1.851777911578218e-01
  -4.614527811703114e+02  1.453366784561289e+00 -1.486586173455557e+00  1.849853848438817e-01
  -4.614527811703114e+02  1.453366784561289e+00 -1.486586173455557e+00  1.849853848438817e-01
  -4.614527811703114e+02  1.453366784561289e+00 -1.486586173455557e+00  1.849853848438817e-01
  -4.624880008676183e+02  1.453689983963813e+00 -1.487060650294774e+00  1.849992026016298e-01
  -4.589096985986724e+02  1.449911357053808e+00 -1.479836271876760e+00  1.848326283142497e-01
  -4.589096985986724e+02  1.449911357053808e+00 -1.479836271876760e+00  1.848326283142497e-01
  -4.590279092330150e+02  1.449880876470997e+00 -1.479372926779653e+00  1.848296586685659e-01
  -4.590279092330150e+02  1.449880876470997e+00 -1.479372926779653e+00  1.848296586685659e-01
  -4.581115214984498e+02  1.449348777366965e+00 -1.479433225823274e+00  1.848126428617267e-01
  -4.581115214984498e+02  1.449348777366965e+00 -1.479433225823274e+00  1.848126428617267e-01
  -4.608725737030267e+02  1.456629889434686e+00 -1.487359085096828e+00  1.850955157143846e-01
  -4.595629257556953e+02  1.453138519631258e+00 -1.486557864906619e+00  1.849744619675174e-01
  -4.595629257556953e+02  1.453138519631258e+00 -1.486557864906619e+00  1.849744619675174e-01
  -4.595629257556953e+02  1.453138519631258e+00 -1.486557864906619e+00  1.849744619675174e-01
  -4.599166203509780e+02  1.453531903072784e+00 -1.487926756929218e+00  1.849947006814643e-01
  -4.599166203509780e+02  1.453531903072784e+00 -1.487926756929218e+00  1.849947006814643e-01
  -4.604413288959287e+02  1.454455135197100e+00 -1.489116238090834e+00  1.850321366437341e-01
  -4.604413288959287e+02  1.454455135197100e+00 -1.489116238090834e+00  1.850321366437341e-01
  -4.619805920988784e+02  1.455804328675910e+00 -1.493479972481914e+00  1.850990206830141e-01
  -4.619805920988784e+02  1.455804328675910e+00 -1.493479972481914e+00  1.850990206830141e-01
  -4.620555198598036e+02  1.455448264317059e+00 -1.494420933111790e+00  1.850917366455201e-01
  -4.613681844276347e+02  1.453283528562188e+00 -1.491548733604946e+00  1.850024528552490e-01
  -4.591220216089906e+02  1.446550801426579e+00 -1.480973400246517e+00  1.847304125763896e-01
  -4.587514488969509e+02  1.446861168525838e+00 -1.480734362039144e+00  1.847386668597028e-01
  -4.589597864283380e+02  1.446520822937025e+00 -1.480768115157435e+00  1.847282136046819e-01
  -4.602995308496653e+02  1.445528379640259e+00 -1.480871101333033e+00  1.846980871126617e-01
  -4.602995308496653e+02  1.445528379640259e+00 -1.480871101333033e+00  1.846980871126617e-01
  -4.602995308496653e+02  1.445528379640259e+00 -1.480871101333033e+00  1.846980871126617e-01
  -4.586795699521483e+02  1.449891295163735e+00 -1.480691973478897e+00  1.848357002440749e-01
  -4.586795699521483e+02  1.449891295163735e+00 -1.480691973478897e+00  1.848357002440749e-01
  -4.586795699521483e+02  1.449891295163735e+00 -1.480691973478897e+00  1.848357002440749e-01
  -4.587272514830656e+02  1.450073256645798e+00 -1.480552535179815e+00  1.848415952225163e-01
  -4.587272514830656e+02  1.450073256645798e+00 -1.480552535179815e+00  1.848415952225163e-01
  -4.587272514830656e+02  1.450073256645798e+00 -1.480552535179815e+00  1.848415952225163e-01
  -4.587272514830656e+02  1.450073256645798e+00 -1.480552535179815e+00  1.848415952225163e-01
  -4.594072391812260e+02  1.449711672597466e+00 -1.480794726990317e+00  1.848311799354338e-01
  -4.594072391812260e+02  1.449711672597466e+00 -1.480794726990317e+00  1.848311799354338e-01
  -4.594072391812260e+02  1.449711672597466e+00 -1.480794726990317e+00  1.848311799354338e-01
  -4.624042245839957e+02  1.446176423451509e+00 -1.479029229169282e+00  1.847048991686120e-01
  -4.633421023419876e+02  1.463576022349781e+00 -1.493652536763981e+00  1.853525344910885e-01
  -4.583260270514936e+02  1.448398853760105e+00 -1.481053674621956e+00  1.847882105371976e-01
  -4.599668304583500e+02  1.452032579149426e+00 -1.482660048167564e+00  1.849154421524266e-01
  -4.579626078595053e+02  1.450954901889206e+00 -1.481553970838680e+00  1.848743277306205e-01
  -4.579626078595053e+02  1.450954901889206e+00 -1.481553970838680e+00  1.848743277306205e-01
  -4.580405697354696e+02  1.450928610075524e+00 -1.481975086211350e+00  1.848755047395610e-01
  -4.581709845695119e+02  1.449751908221045e+00 -1.481896946527469e+00  1.848359574209990e-01
  -4.582062542419480e+02  1.450008471685287e+00 -1.481418958641583e+00  1.848421680288734e-01
  -4.582062542419480e+02  1.450008471685287e+00 -1.481418958641583e+00  1.848421680288734e-01
  -4.576013590620747e+02  1.450362884630319e+00 -1.481366616821839e+00  1.848539300464539e-01
  -4.577946810119663e+02  1.449317334714055e+00 -1.480439643200067e+00  1.848154030879226e-01
  -4.615815008880561e+02  1.451421512697577e+00 -1.494410515240846e+00  1.849569887495712e-01
  -4.635712599667544e+02  1.467785463776445e+00 -1.485298620859844e+00  1.854574845117237e-01
  -4.623778367187917e+02  1.466200076851666e+00 -1.484711909499752e+00  1.854015928556201e-01
  -4.623778367187917e+02  1.466200076851666e+00 -1.484711909499752e+00  1.854015928556201e-01
  -4.623778367187917e+02  1.466200076851666e+00 -1.484711909499752e+00  1.854015928556201e-01
  -4.612027060012169e+02  1.467400299768362e+00 -1.486944554391171e+00  1.854496519283503e-01
  -4.609246264441377e+02  1.467157928181509e+00 -1.484887719831182e+00  1.854317039932857e-01
  -4.609246264441377e+02  1.467157928181509e+00 -1.484887719831182e+00  1.854317039932857e-01
  -4.609246264441377e+02  1.467157928181509e+00 -1.484887719831182e+00  1.854317039932857e-01
  -4.609246264441377e+02  1.467157928181509e+00 -1.484887719831182e+00  1.854317039932857e-01
  -4.609357472649184e+02  1.469260174836781e+00 -1.484857054591719e+00  1.855014057031918e-01
  -4.609357472649184e+02  1.469260174836781e+00 -1.484857054591719e+00  1.855014057031918e-01
  -4.609357472649184e+02  1.469260174836781e+00 -1.484857054591719e+00  1.855014057031918e-01
  -4.609357472649184e+02  1.469260174836781e+00 -1.484857054591719e+00  1.855014057031918e-01
  -4.626516189435481e+02  1.443594599564623e+00 -1.481981881953106e+00  1.846408032289664e-01
  -4.641721889531185e+02  1.459765874344566e+00 -1.501125389507224e+00  1.852626929884222e-01
  -4.641721889531185e+02  1.459765874344566e+00 -1.501125389507224e+00  1.852626929884222e-01
  -4.592307426196469e+02  1.451340599339713e+00 -1.487484443907154e+00  1.849186861902875e-01
  -4.596256800757366e+02  1.451606770376838e+00 -1.488578399500113e+00  1.849334563423504e-01
  -4.587633670112593e+02  1.450992194455117e+00 -1.486052509477938e+00  1.848993527827891e-01
  -4.587654095191436e+02  1.450959335167066e+00 -1.485975407403080e+00  1.848979217319600e-01
  -4.587654095191436e+02  1.450959335167066e+00 -1.485975407403080e+00  1.848979217319600e-01
  -4.587654095191436e+02  1.450959335167066e+00 -1.485975407403080e+00  1.848979217319600e-01
  -4.582734435421808e+02  1.450386709164640e+00 -1.484608273843224e+00  1.848701021468007e-01
  -4.582734435421808e+02  1.450386709164640e+00 -1.484608273843224e+00  1.848701021468007e-01
  -4.582734435421808e+02  1.450386709164640e+00 -1.484608273843224e+00  1.848701021468007e-01
